"seed","model_key","model_label","target","term","coefficient"
333,"gemini","Gemini","gender","persönlichkeit",-0.0459774251973804
333,"gemini","Gemini","gender","berufstätig",0.0326864475485451
333,"gemini","Gemini","gender","communications",-0.0169315527502506
333,"gemini","Gemini","gender","journalistisch",-0.0160374315345788
333,"gemini","Gemini","gender","durchsetzungsvermögen",-0.0140632044257578
333,"gemini","Gemini","ethnicity","(Intercept)",-3.236552467303e-16
333,"gemini","Gemini","ethnicity","persönlichkeitsentwicklung",-2.72116569685049e-17
333,"qwen4B","Qwen 4B","gender","fachkraft",-0.381208366527147
333,"qwen4B","Qwen 4B","gender","(Intercept)",0.217120370341526
333,"qwen4B","Qwen 4B","gender","fachperson",-0.117025501828193
333,"qwen4B","Qwen 4B","gender","wertvoll",0.0973774350714394
333,"qwen4B","Qwen 4B","gender","fokus",-0.0408436840555615
333,"qwen4B","Qwen 4B","gender","fach-mann/-frau",0.0244167489138131
333,"qwen4B","Qwen 4B","gender","prägen",0.0210947958340831
333,"qwen4B","Qwen 4B","gender","erfahrenе",-0.0130531769781996
333,"qwen4B","Qwen 4B","gender","fachlich",0.0115980848233131
333,"qwen4B","Qwen 4B","gender","technologie",-0.00765532443133006
333,"qwen4B","Qwen 4B","gender","erfahrend",0.00757023381465124
333,"qwen4B","Qwen 4B","gender","berater",0.00181075741499456
333,"qwen4B","Qwen 4B","gender","grundlage",0.000223517666802659
333,"qwen4B","Qwen 4B","ethnicity","(Intercept)",-4.44089209850065e-16
333,"qwen8B","Qwen 8B","gender","fachkraft",-0.519639561362994
333,"qwen8B","Qwen 8B","gender","sport",0.168357182411059
333,"qwen8B","Qwen 8B","gender","(Intercept)",0.156092619677552
333,"qwen8B","Qwen 8B","gender","ergebnisorientiert",0.125932089076614
333,"qwen8B","Qwen 8B","gender","erprobt",-0.0380835937015953
333,"qwen8B","Qwen 8B","gender","sozialpädagoge",0.0300597838710211
333,"qwen8B","Qwen 8B","gender","neu",0.0038993246515114
333,"qwen8B","Qwen 8B","gender","pädagog",-0.00217046854084001
333,"qwen8B","Qwen 8B","ethnicity","(Intercept)",-4.44089209850065e-16
333,"qwen14B","Qwen 14B","gender","fachkraft",-0.454568685570377
333,"qwen14B","Qwen 14B","gender","(Intercept)",0.316883352255195
333,"qwen14B","Qwen 14B","ethnicity","(Intercept)",0.0363718228636128
333,"qwen14B","Qwen 14B","ethnicity","muttersprachlich",-0.0259428507031855
333,"qwen4B_topk64","Qwen 4B top_k=64","gender","fachkraft",-0.18937640064583
333,"qwen4B_topk64","Qwen 4B top_k=64","gender","(Intercept)",0.0989025265620488
333,"qwen4B_topk64","Qwen 4B top_k=64","gender","umfassen",0.089018215681671
333,"qwen4B_topk64","Qwen 4B top_k=64","gender","fachperson",-0.0836562847782944
333,"qwen4B_topk64","Qwen 4B top_k=64","gender","teammitglied",0.0801986352538484
333,"qwen4B_topk64","Qwen 4B top_k=64","gender","prägen",0.0090706718466667
333,"qwen4B_topk64","Qwen 4B top_k=64","gender","technologisch",0.00677420305813107
333,"qwen4B_topk64","Qwen 4B top_k=64","gender","motiviert",-0.00544094769719425
333,"qwen4B_topk64","Qwen 4B top_k=64","gender","wobei",0.00338644712740605
333,"qwen4B_topk64","Qwen 4B top_k=64","ethnicity","berl",-0.0397179494835587
333,"qwen4B_topk64","Qwen 4B top_k=64","ethnicity","alt",0.0385428134985445
333,"qwen4B_topk64","Qwen 4B top_k=64","ethnicity","(Intercept)",0.0042025470928045
333,"qwen8B_topk64","Qwen 8B top_k=64","gender","fachkraft",-0.480806683492922
333,"qwen8B_topk64","Qwen 8B top_k=64","gender","(Intercept)",0.247298970365898
333,"qwen8B_topk64","Qwen 8B top_k=64","gender","fachspezialist",0.134157264146764
333,"qwen8B_topk64","Qwen 8B top_k=64","gender","pädagoge",0.0879374192369582
333,"qwen8B_topk64","Qwen 8B top_k=64","gender","sport",0.0783225595337535
333,"qwen8B_topk64","Qwen 8B top_k=64","gender","pädagog",-0.0771817214996751
333,"qwen8B_topk64","Qwen 8B top_k=64","gender","ergebnisorientiert",0.0767012925778449
333,"qwen8B_topk64","Qwen 8B top_k=64","gender","erprobt",-0.0697342091012974
333,"qwen8B_topk64","Qwen 8B top_k=64","gender","steuer",0.0520116389259947
333,"qwen8B_topk64","Qwen 8B top_k=64","gender","project",-0.0515308859858376
333,"qwen8B_topk64","Qwen 8B top_k=64","gender","einklang",0.0443699232010465
333,"qwen8B_topk64","Qwen 8B top_k=64","gender","ermöglichen",0.0419887732403807
333,"qwen8B_topk64","Qwen 8B top_k=64","gender","konzept",-0.0294891285814125
333,"qwen8B_topk64","Qwen 8B top_k=64","gender","zielgruppen",-0.0241833071558188
333,"qwen8B_topk64","Qwen 8B top_k=64","gender","stärke",0.0234697466587531
333,"qwen8B_topk64","Qwen 8B top_k=64","gender","initiativ",0.0222410662800967
333,"qwen8B_topk64","Qwen 8B top_k=64","gender","leidenschaft",-0.0137344145832003
333,"qwen8B_topk64","Qwen 8B top_k=64","gender","breit",0.0125841482917613
333,"qwen8B_topk64","Qwen 8B top_k=64","gender","alt",0.00333984688311722
333,"qwen8B_topk64","Qwen 8B top_k=64","gender","interessiert",-0.00164050011515036
333,"qwen8B_topk64","Qwen 8B top_k=64","gender","kundenorientierung",-0.000510368795840508
333,"qwen8B_topk64","Qwen 8B top_k=64","ethnicity","optimierung",0.0374913477857085
333,"qwen8B_topk64","Qwen 8B top_k=64","ethnicity","studierend",0.022011861933524
333,"qwen8B_topk64","Qwen 8B top_k=64","ethnicity","maß",-0.0191804748501662
333,"qwen8B_topk64","Qwen 8B top_k=64","ethnicity","mischung",-0.0187797265122265
333,"qwen8B_topk64","Qwen 8B top_k=64","ethnicity","(Intercept)",-0.0179771796696834
333,"qwen8B_topk64","Qwen 8B top_k=64","ethnicity","engineering",-0.00284579613355863
333,"qwen14B_topk64","Qwen 14B top_k=64","gender","fachkraft",-0.281361101400799
333,"qwen14B_topk64","Qwen 14B top_k=64","gender","(Intercept)",0.219704890601563
333,"qwen14B_topk64","Qwen 14B top_k=64","ethnicity","(Intercept)",0.0326446570146508
333,"qwen14B_topk64","Qwen 14B top_k=64","ethnicity","muttersprachlich",-0.019720106860683
333,"qwen14B_topk64","Qwen 14B top_k=64","ethnicity","berl",-0.00609303096090677
444,"chatgpt","ChatGPT","gender","fachkraft",-0.947181315245581
444,"chatgpt","ChatGPT","gender","fach-mann/-frau",0.592501085117545
444,"chatgpt","ChatGPT","gender","(Intercept)",0.403744527777697
444,"chatgpt","ChatGPT","gender","kauf-mann/-frau",-0.111593603713178
444,"chatgpt","ChatGPT","ethnicity","(Intercept)",-4.44089209850065e-16
444,"gemini","Gemini","gender","fachkraft",-1.38319675638888
444,"gemini","Gemini","gender","(Intercept)",1.06855780195186
444,"gemini","Gemini","gender","führungskraft",-0.266129946636399
444,"gemini","Gemini","gender","profi",0.0569863396819526
444,"gemini","Gemini","ethnicity","austausch",-0.0436155750256578
444,"gemini","Gemini","ethnicity","(Intercept)",0.0299196568459228
444,"qwen4B","Qwen 4B","gender","fachkraft",-0.432899629619823
444,"qwen4B","Qwen 4B","gender","(Intercept)",0.201171644024037
444,"qwen4B","Qwen 4B","gender","wertvoll",0.10598678742673
444,"qwen4B","Qwen 4B","gender","fachperson",-0.0832181194192072
444,"qwen4B","Qwen 4B","gender","arbeitsatmosphär",0.0686323277798887
444,"qwen4B","Qwen 4B","gender","erfahrenе",-0.0232938411210757
444,"qwen4B","Qwen 4B","gender","gemeinsam",0.0178402847918963
444,"qwen4B","Qwen 4B","gender","fokus",-0.0117351235018233
444,"qwen4B","Qwen 4B","gender","fachlich",0.0103302639462609
444,"qwen4B","Qwen 4B","gender","liegen",0.00803830717627186
444,"qwen4B","Qwen 4B","gender","interdisziplinär",-0.00644300939919085
444,"qwen4B","Qwen 4B","gender","aufbauorganisationen",0.00528213580453741
444,"qwen4B","Qwen 4B","gender","erfahrend",0.00416078292079336
444,"qwen4B","Qwen 4B","gender","prägen",0.00374128257669457
444,"qwen4B","Qwen 4B","gender","fähigkeit",0.00348610817212769
444,"qwen4B","Qwen 4B","gender","kombinieren",0.0031304905712843
444,"qwen4B","Qwen 4B","gender","entwickelnd",-0.00232928799707834
444,"qwen4B","Qwen 4B","ethnicity","(Intercept)",-2.99108675483029e-16
444,"qwen4B","Qwen 4B","ethnicity","berl",-3.7866328867281e-17
444,"qwen8B","Qwen 8B","gender","fachkraft",-0.447680812178305
444,"qwen8B","Qwen 8B","gender","(Intercept)",0.146551745445744
444,"qwen8B","Qwen 8B","gender","sport",0.113342619585348
444,"qwen8B","Qwen 8B","gender","ergebnisorientiert",0.0882326162703357
444,"qwen8B","Qwen 8B","ethnicity","(Intercept)",-3.22478881941766e-16
444,"qwen8B","Qwen 8B","ethnicity","kulturell",-2.35316881406916e-17
444,"qwen14B","Qwen 14B","gender","fachkraft",-0.389930814161657
444,"qwen14B","Qwen 14B","gender","(Intercept)",0.264651867500914
444,"qwen14B","Qwen 14B","ethnicity","(Intercept)",0.0779000214074924
444,"qwen14B","Qwen 14B","ethnicity","muttersprachlich",-0.0508219196061893
444,"qwen4B_topk64","Qwen 4B top_k=64","gender","fachkraft",-0.220200209859994
444,"qwen4B_topk64","Qwen 4B top_k=64","gender","fachperson",-0.127543494001359
444,"qwen4B_topk64","Qwen 4B top_k=64","gender","teammitglied",0.125452474736155
444,"qwen4B_topk64","Qwen 4B top_k=64","gender","(Intercept)",0.116806858034357
444,"qwen4B_topk64","Qwen 4B top_k=64","gender","umfassen",0.0853216610515512
444,"qwen4B_topk64","Qwen 4B top_k=64","gender","kandidat",0.0701442305348091
444,"qwen4B_topk64","Qwen 4B top_k=64","gender","wobei",0.0421776855660375
444,"qwen4B_topk64","Qwen 4B top_k=64","gender","motiviert",-0.029951349479009
444,"qwen4B_topk64","Qwen 4B top_k=64","gender","person",-0.0168296599849601
444,"qwen4B_topk64","Qwen 4B top_k=64","gender","wirtschaftsinformatik",0.0147527530527116
444,"qwen4B_topk64","Qwen 4B top_k=64","gender","integrativ",-0.0083013802055688
444,"qwen4B_topk64","Qwen 4B top_k=64","gender","technologisch",0.00503013344464006
444,"qwen4B_topk64","Qwen 4B top_k=64","gender","prägen",0.00233546574272895
444,"qwen4B_topk64","Qwen 4B top_k=64","gender","idealerweise",0.00167125683348442
444,"qwen4B_topk64","Qwen 4B top_k=64","ethnicity","berl",-0.0497772757746438
444,"qwen4B_topk64","Qwen 4B top_k=64","ethnicity","(Intercept)",0.0161726510158053
444,"qwen4B_topk64","Qwen 4B top_k=64","ethnicity","alt",0.00181024652533062
444,"qwen8B_topk64","Qwen 8B top_k=64","gender","fachkraft",-0.461334922689032
444,"qwen8B_topk64","Qwen 8B top_k=64","gender","(Intercept)",0.271472643491279
444,"qwen8B_topk64","Qwen 8B top_k=64","gender","ergebnisorientiert",0.0461408702937929
444,"qwen8B_topk64","Qwen 8B top_k=64","gender","fachspezialist",0.0455912861812234
444,"qwen8B_topk64","Qwen 8B top_k=64","gender","sport",0.0396608016316275
444,"qwen8B_topk64","Qwen 8B top_k=64","gender","pädagoge",0.035498024894728
444,"qwen8B_topk64","Qwen 8B top_k=64","gender","pädagog",-0.0196430743821295
444,"qwen8B_topk64","Qwen 8B top_k=64","gender","leidenschaft",-0.0187350823413219
444,"qwen8B_topk64","Qwen 8B top_k=64","gender","consultant",0.0126832438783603
444,"qwen8B_topk64","Qwen 8B top_k=64","ethnicity","(Intercept)",-4.44089209850065e-16
444,"qwen14B_topk64","Qwen 14B top_k=64","gender","fachkraft",-0.371799904555182
444,"qwen14B_topk64","Qwen 14B top_k=64","gender","(Intercept)",0.219517189165683
444,"qwen14B_topk64","Qwen 14B top_k=64","gender","kommunikationsstrategien",0.0589365517843282
444,"qwen14B_topk64","Qwen 14B top_k=64","gender","sport",0.0503891975723773
444,"qwen14B_topk64","Qwen 14B top_k=64","gender","motiviert",0.0406791504591834
444,"qwen14B_topk64","Qwen 14B top_k=64","gender","profi",0.0369624320038884
444,"qwen14B_topk64","Qwen 14B top_k=64","gender","pädagoge",0.0151342233275508
444,"qwen14B_topk64","Qwen 14B top_k=64","gender","trainer",0.00479251799369576
444,"qwen14B_topk64","Qwen 14B top_k=64","gender","fotografie",0.00229209218232478
444,"qwen14B_topk64","Qwen 14B top_k=64","ethnicity","(Intercept)",0.0682138525568398
444,"qwen14B_topk64","Qwen 14B top_k=64","ethnicity","berl",-0.031410866569628
444,"qwen14B_topk64","Qwen 14B top_k=64","ethnicity","muttersprachlich",-0.0268570448626844
444,"qwen14B_topk64","Qwen 14B top_k=64","ethnicity","wandern",0.0265974767445534
444,"qwen14B_topk64","Qwen 14B top_k=64","ethnicity","zusammenzuarbeien",0.0157040187797028
444,"qwen14B_topk64","Qwen 14B top_k=64","ethnicity","fairness",0.0100020459856378
444,"qwen14B_topk64","Qwen 14B top_k=64","ethnicity","märz",-0.0015923960482185
555,"chatgpt","ChatGPT","gender","fachkraft",-0.88424651333981
555,"chatgpt","ChatGPT","gender","fach-mann/-frau",0.523024706694474
555,"chatgpt","ChatGPT","gender","(Intercept)",0.430246186274914
555,"chatgpt","ChatGPT","gender","kauf-mann/-frau",-0.109155952610448
555,"chatgpt","ChatGPT","ethnicity","(Intercept)",-3.29822745945626e-16
555,"chatgpt","ChatGPT","ethnicity","muttersprache",-1.97014394041116e-17
555,"gemini","Gemini","gender","fachkraft",-1.43792242329133
555,"gemini","Gemini","gender","(Intercept)",1.07463199224918
555,"gemini","Gemini","gender","führungskraft",-0.250966161016224
555,"gemini","Gemini","gender","profi",0.106381612784842
555,"gemini","Gemini","gender","kauf-mann/-frau",-0.00953504280531079
555,"gemini","Gemini","ethnicity","austausch",-0.0637272287342063
555,"gemini","Gemini","ethnicity","(Intercept)",0.0448489509143114
555,"gemini","Gemini","ethnicity","bereitschaft",-0.00966470124626526
555,"qwen4B","Qwen 4B","gender","fachkraft",-0.339980477416469
555,"qwen4B","Qwen 4B","gender","(Intercept)",0.188419425657677
555,"qwen4B","Qwen 4B","gender","wertvoll",0.0409603615288578
555,"qwen4B","Qwen 4B","gender","fachperson",-0.0252825874092561
555,"qwen4B","Qwen 4B","ethnicity","(Intercept)",-4.44089209850065e-16
555,"qwen8B","Qwen 8B","gender","fachkraft",-0.589921777208399
555,"qwen8B","Qwen 8B","gender","sport",0.225330459010374
555,"qwen8B","Qwen 8B","gender","ergebnisorientiert",0.1557930599171
555,"qwen8B","Qwen 8B","gender","(Intercept)",0.124794811278705
555,"qwen8B","Qwen 8B","gender","sozialpädagoge",0.0874186908156553
555,"qwen8B","Qwen 8B","gender","erprobt",-0.033923208475874
555,"qwen8B","Qwen 8B","gender","neu",0.0330173524115361
555,"qwen8B","Qwen 8B","gender","pädagog",-0.0305551210942724
555,"qwen8B","Qwen 8B","gender","vollzeit",0.0035234983852883
555,"qwen8B","Qwen 8B","ethnicity","(Intercept)",-4.44089209850065e-16
555,"qwen14B","Qwen 14B","gender","fachkraft",-0.429150938584141
555,"qwen14B","Qwen 14B","gender","(Intercept)",0.287480603828385
555,"qwen14B","Qwen 14B","ethnicity","(Intercept)",0.0415093471940474
555,"qwen14B","Qwen 14B","ethnicity","muttersprachlich",-0.0267178646116884
555,"qwen4B_topk64","Qwen 4B top_k=64","gender","fachkraft",-0.244330938075988
555,"qwen4B_topk64","Qwen 4B top_k=64","gender","(Intercept)",0.140147823111191
555,"qwen4B_topk64","Qwen 4B top_k=64","gender","fachperson",-0.101369677753719
555,"qwen4B_topk64","Qwen 4B top_k=64","gender","teammitglied",0.090937458832995
555,"qwen4B_topk64","Qwen 4B top_k=64","gender","umfassen",0.0798372847110954
555,"qwen4B_topk64","Qwen 4B top_k=64","gender","leidenschaft",-0.0731877260136432
555,"qwen4B_topk64","Qwen 4B top_k=64","gender","prägen",0.0490857665843043
555,"qwen4B_topk64","Qwen 4B top_k=64","gender","person",-0.0471402949480342
555,"qwen4B_topk64","Qwen 4B top_k=64","gender","wobei",0.0375748103094869
555,"qwen4B_topk64","Qwen 4B top_k=64","gender","wirtschaftsinformatik",0.0327945542462778
555,"qwen4B_topk64","Qwen 4B top_k=64","gender","musik",0.0278525980474548
555,"qwen4B_topk64","Qwen 4B top_k=64","gender","internationals",-0.0198166878830174
555,"qwen4B_topk64","Qwen 4B top_k=64","gender","schnell",0.0160847863316441
555,"qwen4B_topk64","Qwen 4B top_k=64","gender","technologisch",0.0154953358579755
555,"qwen4B_topk64","Qwen 4B top_k=64","gender","idealerweise",0.01432057026726
555,"qwen4B_topk64","Qwen 4B top_k=64","gender","anpassungsfähig",0.0110899015791795
555,"qwen4B_topk64","Qwen 4B top_k=64","gender","motiviert",-0.0106215467557237
555,"qwen4B_topk64","Qwen 4B top_k=64","gender","reichen",0.00954016455066266
555,"qwen4B_topk64","Qwen 4B top_k=64","gender","integrativ",-0.00897404270234688
555,"qwen4B_topk64","Qwen 4B top_k=64","gender","leidenschaftlich",-0.00261275139756496
555,"qwen4B_topk64","Qwen 4B top_k=64","gender","arbeitsweise",0.000999882455633051
555,"qwen4B_topk64","Qwen 4B top_k=64","gender","kandidat",0.000110782145540746
555,"qwen4B_topk64","Qwen 4B top_k=64","ethnicity","alt",0.0718520561798952
555,"qwen4B_topk64","Qwen 4B top_k=64","ethnicity","berl",-0.0531732929257574
555,"qwen4B_topk64","Qwen 4B top_k=64","ethnicity","(Intercept)",0.000906607244907601
555,"qwen8B_topk64","Qwen 8B top_k=64","gender","fachkraft",-0.515448652157078
555,"qwen8B_topk64","Qwen 8B top_k=64","gender","(Intercept)",0.219755980146423
555,"qwen8B_topk64","Qwen 8B top_k=64","gender","sport",0.142049786339339
555,"qwen8B_topk64","Qwen 8B top_k=64","gender","fachspezialist",0.132832716600089
555,"qwen8B_topk64","Qwen 8B top_k=64","gender","pädagoge",0.100497281892933
555,"qwen8B_topk64","Qwen 8B top_k=64","gender","erprobt",-0.0960562128698459
555,"qwen8B_topk64","Qwen 8B top_k=64","gender","pädagog",-0.0937127345289073
555,"qwen8B_topk64","Qwen 8B top_k=64","gender","ergebnisorientiert",0.0918392566735491
555,"qwen8B_topk64","Qwen 8B top_k=64","gender","steuer",0.0781409887778777
555,"qwen8B_topk64","Qwen 8B top_k=64","gender","interessiert",-0.0632621649831386
555,"qwen8B_topk64","Qwen 8B top_k=64","gender","leidenschaft",-0.0510306780078483
555,"qwen8B_topk64","Qwen 8B top_k=64","gender","etabliert",0.0490244444535838
555,"qwen8B_topk64","Qwen 8B top_k=64","gender","consultant",0.048035172955103
555,"qwen8B_topk64","Qwen 8B top_k=64","gender","breit",0.0453071082574581
555,"qwen8B_topk64","Qwen 8B top_k=64","gender","ermöglichen",0.0441148902920301
555,"qwen8B_topk64","Qwen 8B top_k=64","gender","project",-0.0381511919496449
555,"qwen8B_topk64","Qwen 8B top_k=64","gender","trainer",0.037800023194935
555,"qwen8B_topk64","Qwen 8B top_k=64","gender","zielgruppen",-0.0328332381326996
555,"qwen8B_topk64","Qwen 8B top_k=64","gender","relevant",0.0306065010557833
555,"qwen8B_topk64","Qwen 8B top_k=64","gender","prozeß",0.0285050252746761
555,"qwen8B_topk64","Qwen 8B top_k=64","gender","lehrbeauftragter",0.0250284639309839
555,"qwen8B_topk64","Qwen 8B top_k=64","gender","stärke",0.0208850357013268
555,"qwen8B_topk64","Qwen 8B top_k=64","gender","art",-0.0201997682720057
555,"qwen8B_topk64","Qwen 8B top_k=64","gender","fh",0.0168601161784169
555,"qwen8B_topk64","Qwen 8B top_k=64","gender","kundenorientierung",-0.0168522432838394
555,"qwen8B_topk64","Qwen 8B top_k=64","gender","alt",0.0141165168373073
555,"qwen8B_topk64","Qwen 8B top_k=64","gender","einklang",0.0128328588181013
555,"qwen8B_topk64","Qwen 8B top_k=64","gender","projektplanung",-0.00685937129502659
555,"qwen8B_topk64","Qwen 8B top_k=64","gender","kommunikationsexperte/-in",-0.00561370233656017
555,"qwen8B_topk64","Qwen 8B top_k=64","gender","kommunikator",-0.00408401266995549
555,"qwen8B_topk64","Qwen 8B top_k=64","gender","initiativ",0.00324216820007849
555,"qwen8B_topk64","Qwen 8B top_k=64","gender","beruflich",0.00257760212655448
555,"qwen8B_topk64","Qwen 8B top_k=64","gender","passionieren",-0.00191208740680496
555,"qwen8B_topk64","Qwen 8B top_k=64","gender","wertschätzung",0.00179211742319979
555,"qwen8B_topk64","Qwen 8B top_k=64","gender","suchen",0.000669840296524417
555,"qwen8B_topk64","Qwen 8B top_k=64","ethnicity","(Intercept)",-4.44089209850065e-16
555,"qwen14B_topk64","Qwen 14B top_k=64","gender","fachkraft",-0.361944453049587
555,"qwen14B_topk64","Qwen 14B top_k=64","gender","(Intercept)",0.282759882541905
555,"qwen14B_topk64","Qwen 14B top_k=64","gender","profi",0.00356063788361277
555,"qwen14B_topk64","Qwen 14B top_k=64","ethnicity","(Intercept)",0.0424408794972742
555,"qwen14B_topk64","Qwen 14B top_k=64","ethnicity","berl",-0.0257068102127376
555,"qwen14B_topk64","Qwen 14B top_k=64","ethnicity","muttersprachlich",-0.01314087896126
555,"qwen14B_topk64","Qwen 14B top_k=64","ethnicity","grundkenntnisse",0.00272281392314281
777,"chatgpt","ChatGPT","gender","fachkraft",-1.01789751795214
777,"chatgpt","ChatGPT","gender","fach-mann/-frau",0.64375217580169
777,"chatgpt","ChatGPT","gender","(Intercept)",0.488678214483246
777,"chatgpt","ChatGPT","gender","kauf-mann/-frau",-0.269460253773403
777,"chatgpt","ChatGPT","gender","kommunikationsspezialist",-0.0685369590328466
777,"chatgpt","ChatGPT","gender","kommunikationsprofi",0.00578657749296257
777,"chatgpt","ChatGPT","ethnicity","(Intercept)",-3.26578584503702e-16
777,"chatgpt","ChatGPT","ethnicity","muttersprache",-3.9402878808223e-17
777,"gemini","Gemini","gender","fachkraft",-1.37416205850278
777,"gemini","Gemini","gender","(Intercept)",1.01255042647014
777,"gemini","Gemini","gender","profi",0.0928718010216787
777,"gemini","Gemini","gender","persönlichkeit",-0.0229989419888171
777,"gemini","Gemini","ethnicity","austausch",-0.0213744361068288
777,"gemini","Gemini","ethnicity","(Intercept)",0.0161654237939206
777,"qwen4B","Qwen 4B","gender","fachkraft",-0.372756871570777
777,"qwen4B","Qwen 4B","gender","(Intercept)",0.205567055971681
777,"qwen4B","Qwen 4B","gender","fachperson",-0.0548003687714433
777,"qwen4B","Qwen 4B","gender","wertvoll",0.0380224791412746
777,"qwen4B","Qwen 4B","gender","fach-mann/-frau",0.00660900848013998
777,"qwen4B","Qwen 4B","ethnicity","(Intercept)",-3.17050969642524e-16
777,"qwen4B","Qwen 4B","ethnicity","einfühlsam",-7.68642405859755e-17
777,"qwen8B","Qwen 8B","gender","fachkraft",-0.510869038831935
777,"qwen8B","Qwen 8B","gender","sport",0.186136431827042
777,"qwen8B","Qwen 8B","gender","ergebnisorientiert",0.124499686385665
777,"qwen8B","Qwen 8B","gender","(Intercept)",0.112877116674796
777,"qwen8B","Qwen 8B","gender","sozialpädagoge",0.064821816303089
777,"qwen8B","Qwen 8B","gender","neu",0.0316790996664222
777,"qwen8B","Qwen 8B","gender","erprobt",-0.0303028265355337
777,"qwen8B","Qwen 8B","gender","zielorientieren",-0.0248652802075035
777,"qwen8B","Qwen 8B","gender","pädagog",-0.0192948051038676
777,"qwen8B","Qwen 8B","gender","vollzeit",0.0172414611936053
777,"qwen8B","Qwen 8B","gender","komplex",0.0139404275503723
777,"qwen8B","Qwen 8B","ethnicity","(Intercept)",-3.20329292681949e-16
777,"qwen8B","Qwen 8B","ethnicity","wertvoll",-2.50235687458681e-17
777,"qwen14B","Qwen 14B","gender","fachkraft",-0.38112674060158
777,"qwen14B","Qwen 14B","gender","(Intercept)",0.269658859462971
777,"qwen14B","Qwen 14B","ethnicity","(Intercept)",0.0590490790751277
777,"qwen14B","Qwen 14B","ethnicity","muttersprachlich",-0.0377703985271674
777,"qwen14B","Qwen 14B","ethnicity","berl",-0.00345892447194822
777,"qwen4B_topk64","Qwen 4B top_k=64","gender","fachkraft",-0.184094635590471
777,"qwen4B_topk64","Qwen 4B top_k=64","gender","(Intercept)",0.130302517664643
777,"qwen4B_topk64","Qwen 4B top_k=64","gender","fachperson",-0.0799656139671154
777,"qwen4B_topk64","Qwen 4B top_k=64","gender","teammitglied",0.0498677397141978
777,"qwen4B_topk64","Qwen 4B top_k=64","gender","person",-0.0323485013591197
777,"qwen4B_topk64","Qwen 4B top_k=64","gender","reichen",0.0269707421461854
777,"qwen4B_topk64","Qwen 4B top_k=64","gender","prägen",0.02191677670492
777,"qwen4B_topk64","Qwen 4B top_k=64","gender","umfassen",0.0159118837473981
777,"qwen4B_topk64","Qwen 4B top_k=64","gender","wobei",0.00212913233375306
777,"qwen4B_topk64","Qwen 4B top_k=64","ethnicity","berl",-0.084831813529328
777,"qwen4B_topk64","Qwen 4B top_k=64","ethnicity","(Intercept)",0.052018315583843
777,"qwen4B_topk64","Qwen 4B top_k=64","ethnicity","alt",0.0333778648957857
777,"qwen4B_topk64","Qwen 4B top_k=64","ethnicity","vision",-0.0173372269581162
777,"qwen4B_topk64","Qwen 4B top_k=64","ethnicity","strategisch",-0.0154220548642683
777,"qwen4B_topk64","Qwen 4B top_k=64","ethnicity","fachkraft",-0.00318307838781737
777,"qwen8B_topk64","Qwen 8B top_k=64","gender","fachkraft",-0.460151530756267
777,"qwen8B_topk64","Qwen 8B top_k=64","gender","(Intercept)",0.235440162944708
777,"qwen8B_topk64","Qwen 8B top_k=64","gender","fachspezialist",0.0715755190208262
777,"qwen8B_topk64","Qwen 8B top_k=64","gender","ergebnisorientiert",0.0584802684734662
777,"qwen8B_topk64","Qwen 8B top_k=64","gender","sport",0.0580414640020867
777,"qwen8B_topk64","Qwen 8B top_k=64","gender","pädagoge",0.0526262938190118
777,"qwen8B_topk64","Qwen 8B top_k=64","gender","pädagog",-0.0450420759737812
777,"qwen8B_topk64","Qwen 8B top_k=64","gender","breit",0.0207157097650643
777,"qwen8B_topk64","Qwen 8B top_k=64","ethnicity","(Intercept)",-3.59467725896995e-16
777,"qwen8B_topk64","Qwen 8B top_k=64","ethnicity","herren",3.21824564117856e-17
777,"qwen14B_topk64","Qwen 14B top_k=64","gender","fachkraft",-0.398262560898144
777,"qwen14B_topk64","Qwen 14B top_k=64","gender","(Intercept)",0.297514272224253
777,"qwen14B_topk64","Qwen 14B top_k=64","gender","profi",0.00902185543437465
777,"qwen14B_topk64","Qwen 14B top_k=64","ethnicity","(Intercept)",-2.49995093442727e-16
777,"qwen14B_topk64","Qwen 14B top_k=64","ethnicity","berl",-4.63816359935663e-17
999,"chatgpt","ChatGPT","gender","fachkraft",-1.22192783273226
999,"chatgpt","ChatGPT","gender","fach-mann/-frau",0.693938885124387
999,"chatgpt","ChatGPT","gender","(Intercept)",0.575715167365801
999,"chatgpt","ChatGPT","gender","kauf-mann/-frau",-0.302848640429732
999,"chatgpt","ChatGPT","gender","kommunikationsspezialist",-0.0724131542773636
999,"chatgpt","ChatGPT","gender","kommunikationsprofi",0.00353070628826061
999,"chatgpt","ChatGPT","ethnicity","(Intercept)",-3.36348585700571e-16
999,"chatgpt","ChatGPT","ethnicity","haltung",4.12275631277327e-17
999,"gemini","Gemini","gender","fachkraft",-1.41613169178201
999,"gemini","Gemini","gender","(Intercept)",0.964739438683482
999,"gemini","Gemini","gender","führungskraft",-0.27755387332119
999,"gemini","Gemini","gender","profi",0.125680123709905
999,"gemini","Gemini","gender","persönlichkeit",-0.0535224849761433
999,"gemini","Gemini","ethnicity","austausch",-0.0188187622937481
999,"gemini","Gemini","ethnicity","(Intercept)",0.0130820637956002
999,"qwen4B","Qwen 4B","gender","fachkraft",-0.380593087590441
